ID,Dept,Number,Call,Credits,Taken,Undergrads,Name,Department,Culpa,,
ARCHA4635,,,60282,3,3,1,Architectural Daylighting,Architecture,,,
KORNW1202,,,92398,5,7,3,Intermediate Korean II,East Asian Lang. & Cult.,6526,,
JPNSC1101,,,29536,5,43,19,First Year Japanese I,East Asian Lang. & Cult.,3444,,
JPNSC1102,,,66423,5,53,16,First Year Japanese II,East Asian Lang. & Cult.,1188,,
BIOLW3310,,,84030,3,24,8,Virology,Biology,3077,,
DNCEX2252,,,2154,1,48,18,African Dance I,Dance,,,
WMSTX3515,,,1674,4,1,0,Women In Israel: An Introdctn,Other,6535,,
MUSIV1002,,,17210,3,56,38,Fundamentals of Western,Music,491,,
SPANW1101,,,6086,4,94,52,Elementary Spanish I,Spanish & Portuguese,215,,
CHEMC1404,,,78147,3,273,239,General Chemistry II-Lectures,Chemistry,283,,
CHEMC1408,,,76785,0,154,134,General Chemistry - Rec,Chemistry,,,
MATHV1102,,,21996,3,629,308,Calculus II,Math,2633,,
ECONW2257,,,85996,3,111,38,The Global Economy,Economics,2643,,
AHUMV3340,,,25321,3,26,12,"Art In China, Japan, And",Other,2093,,
AHUMV3341,,,10801,0,11,4,Art-China,Japan,Korea-Disc,Other,
ELENE6761,ELEN,6761,23898,3,240,3,Computer Communic Network,Electrical Engineering,,,
ELENE6904,ELEN,6904,74896,3,13,1,Topic Antenna Design,Electrical Engineering,,,
ENGLX3195,,,9910,3,2,0,Modernism,English & Comp-Lit,,,
ENGLW3730,,,73859,4,1,0,"Modern Texts: Yeats,Eliot,",English & Comp-Lit,5785,,
ENGLX3183,,,217,3,4,0,American Literature Since 1945,English & Comp-Lit,1378,,
IEORE4734,IEOR,4734,73597,1,32,2,For Exch/Relatd Derivatvs Inst,Industrial Eng/Operations Res.,,,
MGMTB7799,,,67586,3,30,0,Lean Launchpad/ 5 Day Int,Other,,,
PUNJW3002,,,23324,4,1,0,Supervised Readings II,Other,,,
SPANW1201,,,86780,4,26,17,Intermediate Spanish I,Spanish & Portuguese,128,,
PHILW3852,,,92446,3,2,0,Philosophy of Literature,Philosophy,,,
AHISW3600,,,82396,3,11,5,Nineteenth-Century Art,Art History,4114,,
AHISW3611,,,62750,0,7,2,Nineteenth-Century Art-,Art History,,,
AFCVC1020,,,63004,4,31,22,African Civilization,Other,399,,
IEORE3900,IEOR,3900,63016,3,32,15,Undergrad Research or Project,Industrial Eng/Operations Res.,,,
ITALV1101,,,87198,4,42,21,Elementary Italian I,Other,1726,,
BMENE2500,BMEN,2500,72205,0,83,49,Cellular and Tissue Engin Track,BioMedical Engineering,,,
MUSIV1599,,,12404,1,28,6,Chamber Ensemble-Voice,Music,,,
ELENE4703,ELEN,4703,76048,3,83,11,Wireless Communications,Electrical Engineering,5667,,
MATHW4155,,,27147,3,9,4,Probability Theory,Math,,,
PHYSG6047,,,10848,4,11,3,Quantum Field Theory I,Physics,,,
PHYSG8040,,,79043,3,3,1,General Relativity,Physics,,,
APPHE6085,APAM,6085,86397,3,5,0,Comp Elec Struct-Complx Mtrs,Applied Physics/Math,,,
MATHG6110,,,87046,4,1,0,Planar Lattice Models,Math,,,
PHYSG8048,,,22326,3,1,0,Quantum Field Theory II,Physics,,,
GERMV1101,,,66874,4,52,23,Elementary German I,Other,307,,
PHYSG6094,,,66520,4,2,0,Classical Fields and Waves,Physics,,,
PHYSG8036,,,25783,3,3,0,Advanced Statistical Mechanics,Physics,,,
AHMMV3320,,,29596,3,30,19,Music-East Asia-Southeast Asia,Other,4947,,
MUSIX1502,,,4991,2,8,6,Voice Instruction,Music,,,
ECONX3018,,,4759,4,4,0,Econometrics,Economics,,,
MUSIV3999,,,85795,3,2,0,Supervised Independent Study,Music,,,
HISTW1020,,,82848,3,17,7,Romans/Empire 754 Bc to 565 Ad,History,3548,,
ELENE4321,ELEN,4321,68967,3,64,2,Digital Vlsi Circuits,Electrical Engineering,,,
HSEAW3863,,,27427,4,5,3,The History of Modern Korea,East Asian Lang. & Cult.,5468,,
MUSIV1312,,,88948,1,36,26,Introductory Ear-Training,Music,,,
ASTRC3105,,,80942,3,7,1,Extrasolar Planets and Astrobiol,Astronomy,,,
CHNSW4019,,,28031,3,15,2,History of Chinese Language,East Asian Lang. & Cult.,5940,,
PHILV3611,,,64046,0,14,6,Metaphysics-Rec,Philosophy,,,
STATW2025,,,75279,3,8,3,Appl Statistical Methods,Statistics,6570,,
PHILV2301,,,1519,4,1,0,Hist Phil III: 19Th/20Thc,Philosophy,4276,,
PHILV2311,,,3871,0,1,0,Hist Phil III: 19/20Th,Philosophy,,,
SPANW3555,,,89000,3,1,0,"Film,Arrived: Spain (1896-1936)",Spanish & Portuguese,,,
SPANW3563,,,18497,3,2,0,Spanish Pragmatics,Spanish & Portuguese,5888,,
DROMB8112,,,75287,3,70,0,Quantitative Finance: Mod,Other,,,
BUSIW3021,,,63252,3,17,5,Marketing Management,Business,2804,,
DNCEX1333,,,3372,1,8,5,Modern II,Dance,,,
ASTRC1404,,,68442,3,31,3,"Stars,Galaxies and Cosmology",Astronomy,2056,,
MECEE4404,MECE,4404,16798,3,7,0,"Tribology: Friction,Lubr and Wear",Mechanical Engineering,,,
IEORE4521,IEOR,4521,79030,3,14,4,System Engi Tools/Methods,Industrial Eng/Operations Res.,,,
SOCIW3000,,,76698,3,6,5,Social Theory,Sociology,5943,,
MUSIV2319,,,63446,3,28,19,Diatonic Harmony/Counterpoint,Music,,,
PHILV3252,,,66996,3,4,1,Philosophy of Lang and Mind,Philosophy,5965,,
PHILV3601,,,73746,4,15,6,Metaphysics,Philosophy,93,,
EAEEE4900,EAEE,4900,81765,3,11,0,App Transp/Chem Rate Phenomena,Earth/Environmental Engineering,,,
ECONW4438,,,79779,3,8,6,Economics of Race In the U.S.,Economics,1791,,
CIENE3121,CEEM,3121,63052,3,180,64,Structural Analysis,Civil Engineering,,,
BIOLW3190,,,74782,3,3,0,"Stem Cells: Biol,Ethics,Applic",Biology,5938,,
HSEAW3881,,,17747,3,2,1,History of Modern China II,East Asian Lang. & Cult.,2803,,
SCNCW3920,,,21449,2,29,15,Ignorance,Other,,,
CHNSC1202,,,92096,5,11,5,Intermediate Chinese N,East Asian Lang. & Cult.,5465,,
EAEEE4302,EAEE,4302,26507,3,19,2,Carbon Capture,Earth/Environmental Engineering,,,
PSYCW1010,,,67192,3,21,9,"Mind, Brain and Behavior",Psychology,814,,
MATHG4075,,,94255,3,28,1,Math Mthds-Fin Price Analysis,Math,5723,,
BIOLX3320,,,4575,3,2,1,Microbiology,Biology,841,,
AHISW4850,,,3746,3,1,0,Collecting,Art History,4610,,
ARCHV3114,,,3527,3,12,6,Making the Metropolis,Architecture,5496,,
DNCEX1138,,,9385,1,22,15,Ballet II,Dance,,,
COMSE0001,COMS,1,79783,0,32,10,Found of Comput Sci-Track,Computer Science,,,
COMSW3902,COMS,3902,98453,3,8,2,Undergraduate Thesis,Computer Science,,,
MDESW1210,,,10533,5,18,6,First Year Arabic I,Mid. East, South Asian, African Stud.,3016
PSYCW2215,,,22046,3,1,0,Cognition and the Brain,Psychology,3467,,
ECONG4301,,,96199,3,15,5,Economic Growth and Developmnt I,Economics,4605,,
FINCB8358,,,26260,3,1,0,Banking Fundamentals: Value A,Business,,,
ELENE6885,ELEN,6885,77334,3,55,1,Topic: Network Science,Electrical Engineering,,,
MDESW1511,,,27947,5,5,4,1St Yr Mod Hebrew: Elem II,Mid. East, South Asian, African Stud.,3806
PSYCX1001,,,8133,3,87,47,Introduction to Psychology,Psychology,924,,
INSMC3940,,,91749,3,2,0,Science Across Cultures,Other,6540,,
CHENE4610,CHEN,4610,25550,3,132,11,Chemical Product Design,Chemical Engineering,,,
RELIV3495,,,5169,3,3,0,Life After Death,Religion,,,
GERMF1114,,,97847,2,1,0,Elementary German Reading II,Other,,,
FRENW4995,,,98547,3,1,0,French For Diplomats,French,,,
ANTHV3300,,,3721,3,12,8,Precolumbian Histories,Anthropology,6266,,
HISTW4483,,,78649,4,1,0,Military History and Policy,History,,,
APMAE3900,APAM,3900,67701,3,33,12,Undergrad Res In Applied Math,Applied Physics/Math,,,
AHUMV3399,,,19081,4,29,16,Major Texts: Middle East/India,Other,1941,,
FRENW1221,,,27733,2,8,1,Intermed Conversatn French I,French,599,,
BIOLW4070,,,76878,3,4,0,Single Molecule Approach-Biol,Biology,,,
PUBHW3100,,,21207,3,14,11,Fundamentals of Global Health,Other,5899,,
A&HMY5151,,,51635,2,1,0,Instrumental Instructn: Trumpet,Other,,,
ARCHA4814,,,63284,1,1,0,Hacking the Urban Experience,Architecture,,,
ARCHA4816,,,97649,1,1,0,Climatic Design,Architecture,,,
ENMEE6220,CEEM,6220,71770,3,15,0,Random Processes In Mechanics,Civil Engineering,,,
HISTW3566,,,81775,3,2,0,Hist of Amer Pop Cult Music,History,6198,,
CHENE4540,CHEN,4540,28284,3,29,1,Energy and Process Integration,Chemical Engineering,,,
ENVPU6400,,,62195,3,2,0,"Markets, Business and Polit",Other,,,
COMSE0005,COMS,5,84541,0,16,10,Vision and Graphics-Track,Computer Science,,,
PHEDC1005,,,78351,1,344,185,Intrcol Ath: Women'S Squa,Physical Education,,,
BIOLW3008,,,88398,3,1,0,Cellular Physiology of Disease,Biology,5025,,
SPANW1102,,,87281,4,57,31,Elementary Spanish II,Spanish & Portuguese,128,,
SPANW3265,,,7881,3,18,3,Latin Amer Lit (In Translatn),Spanish & Portuguese,,,
SCNCW3010,,,96098,3,3,0,"Science, Technology and Society",Other,4008,,
ENGLW3336,,,83396,3,3,0,Shakespeare II,English & Comp-Lit,1889,,
EESCW4920,,,87531,3,3,0,Paleooceanography,Earth/Environmental Science,,,
ECONW4211,,,96696,3,9,1,Advanced Microeconomics,Economics,6531,,
EESCV1053,,,88951,3,2,0,Planet Earth,Earth/Environmental Science,,,
POLSW4871,,,10531,4,14,9,Chinese Foreign Policy,Political Science,32,,
CIENE4140,CEEM,4140,76949,3,98,5,"Envir,Hlth,Safety Conc Constr",Civil Engineering,5998,,
CHENE6543,CHEN,6543,25952,1,35,2,Chemical Engin Res Methodology,Chemical Engineering,,,
JOURJ4001,,,26649,3,6,1,Storytelling With Data,Other,,,
WRITW1201,,,88302,3,10,4,Beginning Poetry Work,Other,,,
AFASC3930,,,12537,4,9,3,Afam Photo Culture,Other,3650,,
EEEBG4260,,,63279,3,1,0,"Food, Ecology and Globalization",Other,,,
BIOLW3031,,,93099,3,7,3,Genetics,Biology,869,,
GERMW1521,,,97501,2,4,3,Intermediate Conversation,Other,,,
ENMEE4114,CEEM,4114,28043,3,6,2,Mechancs of Fracture and Fatigue,Civil Engineering,,,
PHEDX1690,,,9543,1,1,0,Beginning Self Defense,Physical Education,,,
AMSTW3630,,,82047,3,4,2,The American Graphic Novel,Other,6833,,
ASCEV2361,,,11397,4,157,98,Intro East Asian Civ: Japan,East Asian Lang. & Cult.,3585,,
CHNSG4016,,,84279,4,5,3,Readings In Modern Chinese,East Asian Lang. & Cult.,220,,
MATHW4032,,,77646,3,13,5,Fourier Analysis,Math,4791,,
GERMW3675,,,11780,3,2,0,German Lit-World Context (Eng),Other,5344,,
BMENE3320,BMEN,3320,12289,3,67,32,Fluid Biomechanics,BioMedical Engineering,3657,,
ENMEE4113,CEEM,4113,24978,3,41,4,Advanced Mechanics of Solids,Civil Engineering,,,
ANTHV3876,,,93052,4,1,0,Chinese Sci/Med-E Asia/Beyond,Anthropology,,,
MDESW1613,,,88399,5,1,0,Intermed Hindi-Urdu II,Mid. East, South Asian, African Stud.,5732
GERMV1102,,,64290,4,35,20,Elementary German II,Other,6364,,
ASCMV2008,,,88397,4,58,36,Contemp Islamic Civilization,Other,519,,
ASCMV2118,,,17353,0,57,35,Contmp Islamic Civilizatn-Disc,Other,,,
POLSW1201,,,338,4,19,8,Intro to American Politics,Political Science,2797,,
POLSW1211,,,5935,0,19,8,Intro-American Politics-Disc,Political Science,5210,,
CHEMX3282,,,5294,3,3,1,Biological Chemistry,Chemistry,6259,,
DRANB8840,,,67344,3,1,0,Enterprise Risk Management,Other,,,
INAFU6627,,,28032,3,2,0,"Marine Energy Transp,Tech,Plc",International & public affairs,,,
POLSV3620,,,9380,3,6,0,Intro Contemp Chinese Politics,Political Science,3394,,
AHISW3650,,,97546,3,19,7,Twentieth Century Art,Art History,4609,,
AHISW3655,,,78150,0,19,7,Twentieth Century Art-Disc,Art History,1725,,
DNCEX3000,,,8523,3,7,5,From Page to Dance Stage,Dance,,,
EESCW4230,,,27046,3,1,0,Crustal Deformation,Earth/Environmental Science,,,
EESCW4050,,,73692,3,4,0,Global Assmt-Remote Sensing,Earth/Environmental Science,6343,,
EESCV3201,,,71150,3,4,0,Solid Earth Dynamics,Earth/Environmental Science,6342,,
EESCW4076,,,69656,3,1,0,Geologic Mapping,Earth/Environmental Science,,,
PHYSG4022,,,62091,3,15,3,Quantum Mechanics II,Physics,5471,,
DNCEX3565,,,3399,3,2,1,Compos: Collab and Creative Proc,Dance,,,
A&HMY4352,,,33860,2,15,9,Voice Instruction: Non-Majors,Other,,,
MATHV3050,,,20951,3,30,11,Discrete Time Models In Financ,Math,5216,,
CHEEE3010,CHEN,3010,26391,3,233,132,Prin-Chem Engin-Thermodynamics,Other,,,
CHENE3020,CHEN,3020,12391,3,188,95,Analysis of Chem Engin Problms,Chemical Engineering,,,
CHENE3100,CHEN,3100,12502,4,68,41,Material and Energy Balances,Chemical Engineering,,,
CHENE3110,CHEN,3110,65140,3,202,95,Transport Phenomena I,Chemical Engineering,,,
BIOLW3004,,,21840,4,9,1,Neurobio I: Cellular and Moleculr,Biology,3459,,
BIOLW3005,,,19295,4,8,2,Neurobio II: Devpt and Systems,Biology,511,,
BIOLW4799,,,70760,3,3,0,Molecular Biology of Cancer,Biology,,,
GERMW3998,,,87552,3,1,0,Supervised Individual Research,Other,,,
BIOLX1500,,,6536,3,6,2,Intro Organismal/Evol Biol,Biology,5140,,
MSAEE4990,APAM,4990,81772,3,65,3,Spec Topics: Material Sci and Engin,Applied Physics/Math,5960,,
EECSE6891,ELEN,6891,97702,3,6,0,Topics-Information Processing,Other,,,
CIENE3004,CEEM,3004,63051,3,210,78,Urban Infrastructure Systems,Civil Engineering,5313,,
INSMW3950,,,12291,4,4,2,Friendship In Asian/Westrn Civ,Other,6370,,
FILMW3230,,,27354,3,5,0,American Film Hist After 1990,Other,3555,,
FILMW3233,,,81286,0,5,0,Amer Film Hist After 1990-Disc,Other,,,
INSMW3921,,,63294,4,1,0,Nobility and Civility II,Other,,,
IEORE4714,IEOR,4714,74779,1,93,2,"Risk Mgmt,Fin Systm,Fin Crisis",Industrial Eng/Operations Res.,,,
MUSIW3516,,,66349,1,1,0,Advanced Piano Instruction,Music,,,
CHEMG6222,,,64033,2,2,0,Quantum Chemistry II,Chemistry,,,
CHEMG8223,,,63476,2,1,0,Quantum Chemistry III,Chemistry,,,
CHEMG8232,,,12498,2,1,0,Adv Statistical Mechanics,Chemistry,,,
DNCEX3249,,,7786,1,7,6,Jazz Dance III,Dance,,,
SPANW3541,,,27783,3,1,0,Don Quixote De La Mancha,Spanish & Portuguese,,,
RUSSV1202,,,93046,5,2,0,Second-Year Russian II,Other,,,
AMSTW3931,,,13027,4,3,1,"Race,Poverty,Amer Crim Ju",Other,4816,,
DNCEX2138,,,1680,1,16,8,Ballet III,Dance,,,
ECONX3049,,,3590,3,2,0,Econ Eval of Social Programs,Economics,,,
CHEMC3080,,,69263,4,4,1,Physical Chemistry-Lec II,Chemistry,2832,,
CHNSW1011,,,28406,2,11,7,Introductory Chinese II,East Asian Lang. & Cult.,2195,,
IEORE4101,IEOR,4101,93549,3,76,1,Probability Models For Mse,Industrial Eng/Operations Res.,,,
IEORE4102,IEOR,4102,11946,3,80,1,Stochastic Modeling For,Industrial Eng/Operations Res.,,,
EAEEE4560,EAEE,4560,87150,3,4,0,Particle Technology,Earth/Environmental Engineering,,,
SPANW3330,,,1614,3,3,1,Intro-Stdy-Hispanic Cultrs(Sp),Spanish & Portuguese,4390,,
CHEMC3443,,,19142,3,187,169,Organic Chemistry I-Lectures,Chemistry,1475,,
CHEMC3445,,,73209,0,116,106,Organic Chemistry - Rec,Chemistry,,,
PHYSW3003,,,20478,3,13,8,Mechanics,Physics,2262,,
MUSIW1514,,,63075,1,20,12,Introduction to Piano II,Music,,,
HISTW3540,,,22207,3,3,1,History of the South,History,1481,,
URBSV3565,,,5717,3,11,6,Cities In Developing Countries,Other,,,
WRITW1101,,,85804,3,9,5,Beginning Nonfiction Workshop,Other,,,
EAEEE1100,EAEE,1100,87193,3,30,22,A Better Planet By Design,Earth/Environmental Engineering,3702,,
MATHG6210,,,86296,4,3,0,Partial Differential Equations,Math,,,
VIARR3330,,,68198,3,6,2,Sculpture I,Visual Arts,,,
ELENE4193,ELEN,4193,17917,3,78,8,Mod Display Sci and Technology,Electrical Engineering,,,
AFASW3030,,,81552,3,1,0,African-American Music,Other,,,
CHENE2100,CHEN,2100,18700,3,134,62,Intro to Chemical Engineering,Chemical Engineering,,,
CHENE4700,CHEN,4700,66259,3,45,6,Principles of Genomic Technol,Chemical Engineering,,,
BIOLW1130,,,97398,3,1,0,Genes and Development,Biology,,,
CHBCW4510,,,73698,4,5,0,Molecular Systems Biology I,Other,,,
HPSCW3201,,,76346,4,1,0,Philos and Hist of Evol Biology,Other,,,
GERMW3443,,,84779,3,1,0,Survey of German Lit: 19Th,Other,,,
CSERW3940,,,13646,4,2,1,Comp Study of Constitutnl Chal,Other,,,
ECONW4911,,,12596,4,1,0,Econ Thy to Pblms World,Economics,3182,,
PHILV3716,,,98347,3,1,0,Topics In Ethics,Philosophy,1831,,
EEEBG4086,,,14030,3,1,0,Ethnobotany: Study-People/Plant,Other,,,
THTRV2002,,,1666,3,8,2,New York Theatre,Other,,,
CHENE4010,CHEN,4010,61998,3,194,5,Chemical Process Analysis,Chemical Engineering,,,
MUSIW1516,,,68600,1,2,0,Elementary Piano Instruction,Music,,,
MECEE3401,MECE,3401,12621,3,51,7,Mechanics of Machines,Mechanical Engineering,,,
BIOLW4004,,,71168,4,7,0,Neurobio I: Cellular and Moleculr,Biology,,,
BMENE4110,BMEN,4110,62204,3,63,38,Biostatistics For Engineers,BioMedical Engineering,,,
MUSIV3129,,,29572,3,13,11,Hist-West Mus: Classicl-20Th C,Music,,,
MUSIV3630,,,81948,3,6,3,Recorded Sound,Music,,,
HISTW3112,,,93349,3,5,0,Sci Revol-Western Europe,History,3532,,
URBSV2200,,,3078,3,11,7,Introduction to Gis Methods,Other,,,
HISTW1004,,,81549,3,63,48,Ancient History of Egypt,History,6267,,
PHILV2108,,,26946,3,2,1,Philosophy of History,Philosophy,3713,,
APPHE4008,APAM,4008,75780,3,4,0,Intro to Atmospheric Science,Applied Physics/Math,,,
BMENE6505,BMEN,6505,72950,3,15,2,Adv Scaffold Des/Complx Tissue,BioMedical Engineering,,,
ARCHV3312,,,7408,3,14,9,Delineating 21St C Skyscr,Architecture,5783,,
ARCHA4349,,,12649,3,2,0,History of Architecture I,Architecture,,,
SPANW1208,,,6469,4,4,3,Span For Sp Speaking Students,Spanish & Portuguese,5100,,
AHISX3990,,,415,4,1,0,Japanese Prints,Art History,5110,,
ITALV1102,,,64195,4,15,5,Elementary Italian II,Other,5258,,
STATW4543,,,96697,3,3,0,Survival Analysis,Statistics,5608,,
COMSW4130,COMS,4130,27884,3,54,2,Parallel Programming,Computer Science,6026,,
EESCW4925,,,71246,3,4,0,Intro to Physical Oceanography,Earth/Environmental Science,,,
PSYCW2225,,,23446,3,2,1,Attention and Perception,Psychology,1649,,
ANTHV2020,,,11452,3,8,1,Chinese Strategies,Anthropology,5236,,
WMSTV3813,,,97051,4,1,0,Colloquium On Feminist Inquiry,Other,,,
PORTW1320,,,28235,4,8,5,Comp Elem Port I/Ii-Span Spkrs,Spanish & Portuguese,5535,,
CHENE4001,CHEN,4001,61649,3,85,0,Essentials of Chem Engin A,Chemical Engineering,,,
CHENE4002,CHEN,4002,62301,3,81,0,Essentials of Chem Engin A,Chemical Engineering,,,
CHENE4600,CHEN,4600,91547,3,75,22,Atmospheric Aerosols,Chemical Engineering,,,
CHENE9001,CHEN,9001,97047,0,124,1,Master'S Colloquium,Chemical Engineering,,,
ASTRX1754,,,5649,3,11,4,Stars Galaxies and Cosmology,Astronomy,280,,
MUSIV3462,,,78297,3,3,2,"Music, Gender, Performance",Music,6318,,
ELENE3081,ELEN,3081,24071,1,216,94,Circuit Analysis Laboratory,Electrical Engineering,,,
ELENE3201,ELEN,3201,71505,3,216,95,Circuit Analysis,Electrical Engineering,3551,,
ELENE6488,ELEN,6488,63148,3,17,1,Optical Interconnects,Electrical Engineering,,,
MUSIW4515,,,17798,3,3,2,Conducting Music of Our,Music,,,
CIENE3129,CEEM,3129,75965,3,155,58,Project Mgmt For Construction,Civil Engineering,,,
SPANW1120,,,29846,4,12,8,Comprehensive Beginning Span,Spanish & Portuguese,681,,
AHISV3250,,,11096,3,8,4,Roman Art and Architecture,Art History,854,,
STATW4026,,,97047,3,33,1,Applied Data Mining,Statistics,,,
MUSIV2014,,,68348,3,2,1,Pop Musics-Amer'S: Country Mus,Music,,,
COMSE6261,COMS,6261,66805,3,22,6,Advanced Cryptography,Computer Science,2867,,
ENGLW3934,,,88347,3,1,1,Harlem Renaissance,English & Comp-Lit,,,
MDESW4216,,,19292,3,1,1,Advanced Arabic Grammar Review,Mid. East, South Asian, African Stud.,
IEORE4727,IEOR,4727,78445,3,78,1,Prof Communicatn For Ms,Industrial Eng/Operations Res.,,,
DROMB7107,,,69790,3,5,0,Service Operations Management,Other,,,
FINCB7399,,,60707,3,5,0,Hedge Funds,Business,,,
INAFU6575,,,83346,3,1,0,Foreign Pol Chal-Amer In 21Stc,International & public affairs,,,
PHYSG4023,,,70287,3,5,1,Thermal and Statistical Physics,Physics,3356,,
ASTRC2002,,,97846,3,1,0,Intro to Astrophysics II,Astronomy,1480,,
ANTHV3908,,,17802,4,2,1,Global Economy In Anth Persp,Anthropology,,,
EDUCX2032,,,6110,4,3,0,Contemporary Issues In Educatn,Other,,,
AFASC3997,,,25799,4,1,0,Independent Study-Non Afam,Other,,,
ECONW4700,,,12285,3,9,4,Financial Crises,Economics,6727,,
ELENE6773,ELEN,6773,73315,3,61,4,Topic Network Econ and Eng,Electrical Engineering,,,
BUSIK4003,,,61098,3,3,0,Corp Finance (Online),Business,,,
BUSIK4010,,,60998,3,3,0,Managing Human Behavior I,Business,,,
EAEEE4304,EAEE,4304,75958,3,16,2,Closing the Carbon Cycle,Earth/Environmental Engineering,,,
AHISX3626,,,4585,3,5,3,In/Around Abstract Exprsnsm,Art History,6545,,
AHISX3675,,,8335,3,2,0,Feminism/Postmodernism In Art,Art History,1712,,
POLSW3930,,,68932,4,1,0,Constitutional Law,Political Science,3665,,
ASTRC3101,,,73141,3,8,2,Modern Stellar Astrophysi,Astronomy,1669,,
ELENE6321,ELEN,6321,79790,4,68,0,Adv Digital Elec Circuits,Electrical Engineering,,,
ENMEE3106,CEEM,3106,12858,3,101,48,Dynamics and Vibrations,Civil Engineering,,,
ENMEE3161,CEEM,3161,16745,4,151,62,Fluid Mechanics,Civil Engineering,,,
CIENE3111,CEEM,3111,75548,3,131,53,Uncertain/Risk-Civil Inf Syst,Civil Engineering,6865,,
IEORE4418,IEOR,4418,12297,3,44,12,Logistics and Transportatio,Industrial Eng/Operations Res.,,,
VIARR1001,,,28446,3,18,8,Basic Drawing,Visual Arts,,,
GRAPE4005,CEEM,4005,72201,3,8,0,Computer Graphics In Engin,Other,,,
MECEE8501,MECE,8501,63876,3,4,0,Advncd Continuum Biomechanics,Mechanical Engineering,,,
APAME1601,APAM,1601,73336,3,34,28,Intro-Computational Math/Phys,Other,2722,,
PHYSC1602,,,12797,3,327,230,"Physics II: Thermo, Elec and Mag",Physics,3755,,
IEORE3658,IEOR,3658,70577,3,242,118,Probability,Industrial Eng/Operations Res.,,,
ASCEV2371,,,68603,0,154,96,Intro East Asian Civ: Japan-Dis,East Asian Lang. & Cult.,,,
JPNSW4005,,,68328,5,6,4,Third Year Japanese I,East Asian Lang. & Cult.,5457,,
JPNSW4018,,,11840,4,6,2,Business Japanese,East Asian Lang. & Cult.,5460,,
AHUMV3830,,,60098,4,9,5,Coll On Modern East Asia Texts,Other,,,
ELENE3084,ELEN,3084,61389,1,213,86,Signals and Systems Laboratory,Electrical Engineering,,,
