ID,Dept,Number,Call,Credits,Taken,Undergrads,Name,Department,Culpa,,,,
RUSSG6010,,,9531,3,9,0,A Revolution In Lit 1917-1934,Slavic Languages,,,,,
RUSSG6021,,,11849,3,22,0,Structure of Modern Russian,Slavic Languages,,,,,
RUSSG6040,,,26299,3,12,0,18Th Century Russian Lit,Slavic Languages,,,,,
RUSSG6108,,,47551,3,4,0,Russian Lit Theory and Criticism,Slavic Languages,,,,,
RUSSV1103,,,47596,0,210,0,First-Year Russ Grammar Lec I,Slavic Languages,,,,,
RUSSV3344,,,1142,3,7,0,Russian Culture In Nyc,Slavic Languages,,,,,
RUSSV3421,,,6191,2,18,0,Russian Phonetics and Intonation,Slavic Languages,,,,,
RUSSW3997,,,21456,3,7,0,Supervised Individual Research,Slavic Languages,,,,,
RUSSW4104,,,97896,3,6,0,Intro to Poetry and Poetics,Slavic Languages,,,,,
RUTGO551,,,12379,3,2,0,Istope Geology,Other,,,,,
RUTGO570,,,10960,3,1,0,Sociology of the Body,Other,,,,,
RUTGO620,,,35187,3,1,0,The Erly Modern Pol Imaginatn,Other,,,,,
RUTGO6560,,,35188,4,1,0,Postmodern Drama/Performance,Other,,,,,
RUTGO988,,,29578,3,1,0,Colloq In Women/Gender Studies,Other,,,,,
SCRBW1101,,,62747,4,43,0,Elem Serbian/Croatian/Bosnian,Other,,,,,
SCRBW1201,,,63397,3,23,0,Inter Serbian/Croatian/Bosnian,Other,,,,,
SDEVW3320,,,41698,3,33,0,Econ and Fin Mthds For Sdev,Other,,,,,
SLCLG8020,,,28538,3,1,0,Dir Rsch In Slavic Cultures I,Other,,,,,
SON02P,,,17758,0,2,0,Res Soc/Eth Aspcts-Med Ad,Other,,,,,
SOCIG4074,,,82447,3,72,0,Intro Social Data Analysis I,Sociology,,,,,
SOCIG4076,,,79697,1,72,0,Comput Wkshp-Soc Data Analysis,Sociology,,,,,
SOCIG4093,,,85537,3,18,0,The Sociological Perspective,Sociology,,,,,
SOCIG4095,,,29789,3,10,0,Qualitative Research Design,Sociology,,,,,
SOCIG4099,,,52998,3,31,0,Field Research Methods,Sociology,,,,,
SOCIG6052,,,85850,3,6,0,Sociology of Higher Education,Sociology,,,,,
SOCIG6160,,,53029,3,16,0,Israeli Society - Spec Topics,Sociology,,,,,
SOCIG8200,,,57149,3,85,0,Economic Sociology,Sociology,,,,,
SOCIV2420,,,41196,3,66,0,Race and Place In Urban America,Sociology,,,,,
SOCIV3285,,,81099,3,4,0,Israeli Society,Sociology,,,,,
SOCIV3324,,,4418,4,98,0,"Poverty, Inequality, Policy",Sociology,,,,,
SOCIW3277,,,27031,3,104,0,Post Racial America,Sociology,,,,,
SOCIW3934,,,53285,4,5,0,Religions In Chinese Society,Sociology,,,,,
SOCIW3945,,,55947,4,86,0,Sem-Inequality and Public Policy,Sociology,,,,,
SOCWT0011,,,93498,0,184,0,Math Review,Other,,,,,
SOSCP6700,,,88008,3,1261,0,Intro to Sociomedical Sciences,Other,,,,,
SPANG6109,,,68598,3,16,0,Romance In Medieval Spain,Spanish & Portuguese,,,,,
SPANG6264,,,17199,3,8,0,"Remains Gender, Techn. Power",Spanish & Portuguese,,,,,
SPANK1991,,,14289,4,18,0,Language and Culture Pro-Seminar,Spanish & Portuguese,,,,,
SPANK3593,,,13021,4,22,0,Unequal Exp: Women In Sp H,Spanish & Portuguese,,,,,
SPANW3477,,,51199,3,30,0,Poetics of Exile,Spanish & Portuguese,,,,,
SPANW3490,,,66547,4,258,0,Latin Amer Humanities I (Eng),Spanish & Portuguese,,,,,
SPANW3543,,,41101,3,14,0,Inquisition: a Cultural History,Spanish & Portuguese,,,,,
SPANX3426,,,3476,3,7,0,The Habsburg Colonial City,Spanish & Portuguese,,,,,
STATW4199,,,68504,3,178,0,Statistical Computing In Sas,Statistics,,,,,
SUN952,,,45256,0,3,0,Surgery Year Research Credit,Other,,,,,
SUN21C,,,50537,0,5,0,Rural Surgery Adv Clerk,Other,,,,,
SUN52L,,,52152,0,37,0,General Surgery Adv Clerkship,Other,,,,,
SUN62R,,,68102,0,2,0,Preceptorship In Vascular Surg,Other,,,,,
TAGAW1101,,,56754,4,5,0,Elementary Filipino I,Other,,,,,
TEST90001,,,57605,0,240,0,Test In Sis,Other,,,,,
THEAR4027,,,79530,3,59,0,Drama and Film,Other,,,,,
THEAR4100,,,83036,3,44,0,Intro to Stage Management,Other,,,,,
THEAR5022,,,97208,3,6,0,Stage Mngmnt-Technicl Productn,Other,,,,,
THEAR6012,,,72355,3,6,0,Approaches to Stage Production,Other,,,,,
THTRV2003,,,3455,2,29,0,Voice and Speech,Other,,,,,
THTRV3203,,,5554,3,31,0,Collaboration: Dirctng/Design,Other,,,,,
TIBTW4415,,,12996,3,11,0,Advanced Classical Tibetan,Other,,,,,
TMGTK4122,,,81996,3,112,0,Strategic Project Management,Other,,,,,
TMGTK4130,,,21897,3,12,0,Supply Chain and Matrix Mgmt,Other,,,,,
UKRNW3997,,,17206,3,2,0,Supervised Individual Research,Other,,,,,
URN036,,,67525,0,6,0,Urology Preceptorship,Other,,,,,
URBSV3562,,,3848,4,38,0,City In Beta: Public Praticipn,Other,,,,,
URBSX3999,,,726,1,11,0,Independent Study,Other,,,,,
UTCHO3020,,,41802,3,3,0,Byzantine Christian Tradition,Other,,,,,
UTCHO3320,,,42549,3,2,0,Themes/Iss/Protestant Reform,Other,,,,,
UTPSO2720,,,90800,3,1,0,Self and Other,Other,,,,,
VIETW1201,,,91496,4,24,0,Intermediate Vietnamese I,Other,,,,,
WMSTH3991,,,45960,4,2,0,Sexe and Sexualites,Other,,,,,
WMSTV3813,,,6928,4,80,0,Colloquium On Feminist Inquiry,Other,,,,,
WRITW3310,,,96104,3,19,0,Prose and Poetry of the Bible,Other,,,,,
WRITW3360,,,87203,3,16,0,Lyric/Logic of Sound-Am Poetry,Other,,,,,
WRITW3690,,,71554,3,14,0,Senior Fiction Seminar,Other,,,,,
A&HAY5094,,,50815,2,4,0,Advanced Photography,Other,,,,,
A&HAY6580,,,52149,3,1,0,Probs Art Ed: Women In the Arts,Other,,,,,
AFRSX2010,,,1455,4,22,0,Colonialism In Africa,Other,,,,,
AFRSX3570,,,3089,4,16,0,Narrating the Indian Ocea,Other,,,,,
AHISG8040,,,11446,3,43,0,Hist-Arch and Design Exhib-Moma,Art History,,,,,
AHISG8321,,,70901,3,9,0,Antiq/Modernity-Age-Neoclassic,Art History,,,,,
AHISG8698,,,76529,3,18,0,Problems In Contemporary Art,Art History,,,,,
AHISG8712,,,64043,3,7,0,Gothic Sculpture-Metrop Museum,Art History,,,,,
AHISW3203,,,14692,3,58,0,The Arts of Japan,Art History,,,,,
AHISW3915,,,72211,4,12,0,Congo,Art History,,,,,
AHISW3919,,,82899,4,9,0,French Renaissance 1450-1550,Art History,,,,,
AHISW3922,,,81702,4,8,0,"Rome, Ca. 300-1300",Art History,,,,,
AHISW3930,,,78456,4,8,0,Rome and Its Monuments,Art History,,,,,
AHISW4850,,,3746,3,110,0,Collecting,Art History,,,,,
AHISW4855,,,16396,3,37,0,Afr Amer Artists In 20/21 Cent,Art History,,,,,
AHISX2011,,,5241,3,11,0,Collage In the Digital Age,Art History,,,,,
AHISX3644,,,1809,3,35,0,N.Amer Art and Culture 1865-1945,Art History,,,,,
AHISX3990,,,415,4,31,0,Japanese Prints,Art History,,,,,
AMSTI3992,,,86059,3,2,0,Space In American Culture,Other,,,,,
ANHSG6050,,,28285,3,14,0,"Caste,Cultre,Trad: An Anth Hist",Other,,,,,
ANTHG4114,,,4430,3,11,0,Religion and Media,Anthropology,,,,,
ANTHG4289,,,91498,3,14,0,"Ukranine, Russ, Poland In",Anthropology,,,,,
ANTHG4325,,,5277,3,31,0,Semiotic Technologies,Anthropology,,,,,
ANTHG4377,,,16300,3,18,0,"House, Home, Project",Anthropology,,,,,
ANTHG6037,,,21497,3,20,0,Portrait-S Afr Intellectuals,Anthropology,,,,,
ANTHG6430,,,80944,3,44,0,Recognitn,Anthropology,,,,,
ANTHV2013,,,72150,3,41,0,Africa-21C-Aesth,Anthropology,Camouflage,,,,
ANTHV2020,,,11452,3,101,0,Chinese Strategies,Anthropology,Polit,,,,
ANTHV2029,,,62601,3,11,0,Contemp Cent Asia: States and Soc,Anthropology,,,,,
ANTHV2035,,,73460,3,101,0,Intro to the Anthrop of S Asia,Anthropology,,,,,
ANTHV2120,,,60544,0,26,0,Chinese Strategies - Rec,Anthropology,,,,,
ANTHV2300,,,86898,3,200,0,Anthropology of Estrangement,Anthropology,,,,,
ANTHV3850,,,27901,4,48,0,"Psychoanal, Colonialism and Race",Anthropology,,,,,
ANTHV3914,,,4374,4,35,0,Indigeneity In the Andes,Anthropology,,,,,
ANTHW4346,,,73325,3,26,0,Lab Techniques In Archaeology,Anthropology,,,,,
APMAE6901,APAM,6901,28047,3,38,0,Stat and Comput Inverse Pro,Applied Physics/Math,,,,,
ARCHA4039,,,96650,3,24,0,Constructs and Contexts,Architecture,,,,,
ARCHA4053,,,83498,1,12,0,Conceptual and Perceptual,Architecture,,,,,
ARCHA4537,,,88065,3,12,0,Outside the Box,Architecture,,,,,
ARCHA4546,,,91756,3,16,0,Cell City,Architecture,,,,,
ARCHA4568,,,69282,3,26,0,Mapping,Architecture,,,,,
ARCHA4645,,,81701,3,26,0,Ought We Build It?,Architecture,,,,,
ARCHA4648,,,83599,3,7,0,Theories of Arch: Beyond,Architecture,,,,,
ARCHA4670,,,26603,3,5,0,Design/Build: Design,Architecture,,,,,
ARCHA4810,,,71348,1,4,0,Crafting Commun 1,Architecture,,,,,
ARCHA6120,,,66949,3,22,0,Arch Biosynthesis: Dna + Bldgs,Architecture,,,,,
ARCHA6160,,,62453,3,16,0,Known Unknowns,Architecture,,,,,
ARCHA6180,,,75950,3,24,0,Arch Practice As Project,Architecture,,,,,
ARCHA6195,,,81950,3,11,0,Modernist Spaces,Architecture,,,,,
ARCHA6791,,,72249,3,15,0,Heritage In Conflict,Architecture,,,,,
ARCHH3992,,,62500,3,5,0,Espaces Et Mode De Vie Ur,Architecture,,,,,
ARCHH3998,,,27005,4,2,0,3D Printing For Housing,Architecture,,,,,
ARCHV3114,,,3527,3,293,0,Making the Metropolis,Architecture,,,,,
ASCMW4400,,,1775,3,22,0,God In Muslim Thought,Other,,,,,
ASSTW4001,,,9269,3,14,0,Bengal: Culture and Ident,Other,,,,,
AUAHO3203,,,12105,0,4,0,The Arts of Japan,Other,,,,,
AUANO1008,,,97448,0,12,0,The Rise of Civilization,Other,,,,,
AUANO1130,,,13749,0,1,0,Africa and the Anthropologist,Other,,,,,
AUANO2009,,,25287,0,11,0,Culture Through Film and Media,Other,,,,,
AUANO2020,,,14288,0,5,0,Chinese Strategies,Other,,,,,
AUASO1010,,,77650,0,11,0,Intro to American Studies,Other,,,,,
AUATO2002,,,72219,0,4,0,Intro to Astrophysics II,Other,,,,,
AUCLO4115,,,66500,0,2,0,Tragedy and Performance,Other,,,,,
AUEEO1011,,,78457,0,2,0,Behavior Biol-Living Primates,Other,,,,,
AUENO3034,,,82602,0,6,0,Chaucer and His Contemporar,Other,,,,,
AUENO3269,,,90956,0,8,0,British Literature 1900-1950,Other,,,,,
AUENO3336,,,23554,0,10,0,Shakespeare II,Other,,,,,
AUENO3802,,,98454,0,3,0,Hist of the English Novel I,Other,,,,,
AUENO4263,,,15906,0,2,0,English Literature 1600-1660,Other,,,,,
AUENO4791,,,66909,0,2,0,Visionary Dramas,Other,,,,,
AUENO4801,,,77148,0,5,0,History of English Novel I,Other,,,,,
AUHEO3881,,,85538,0,13,0,History of Modern China II,Other,,,,,
AUHSO3112,,,78291,0,4,0,Sci Revol-Western Europe,Other,,,,,
AUHSO3528,,,83301,0,15,0,The Radical Tradition In Amer,Other,,,,,
AUHSO3705,,,78792,0,2,0,Modern Egypt,Other,,,,,
AUHSO3722,,,25795,0,4,0,America and the Muslim World,Other,,,,,
AUMEO4325,,,63797,0,1,0,Politics of Post-Sov Armenia,Other,,,,,
AUPHO3131,,,98052,0,4,0,Aristotle,Other,,,,,
AUPSO1013,,,23377,0,2,0,Political Theory I,Other,,,,,
AUPSO1201,,,71753,0,1,0,Intro to American Politics,Other,,,,,
AUPSO3208,,,74708,0,1,0,State Politics,Other,,,,,
AUPSO3212,,,73201,0,5,0,Environmental Politics,Other,,,,,
AUPSO3218,,,81704,0,2,0,Mass Media and Amer Democracy,Other,,,,,
AUPSO3280,,,93201,0,10,0,20Th Century American Politics,Other,,,,,
AUPSO4316,,,28553,0,15,0,American Presidency,Other,,,,,
AUPYO1001,,,65905,0,4,0,The Science of Psychology,Other,,,,,
AURLO2803,,,28109,0,5,0,Religion 101,Other,,,,,
AURLO3514,,,67236,0,1,0,Jewish Perspectves Non-Jews,Other,,,,,
AUSOO2230,,,88059,0,1,0,Food and the Social Order,Other,,,,,
AUSOO2440,,,28301,0,2,0,American Society,Other,,,,,
AUSOO3355,,,76294,0,2,0,Religion and Politics,Other,,,,,
BARDO647,,,20985,3,1,0,Society and the Arts-18C-France,Other,,,,,
BBSY5060,,,50319,2,1,0,Neuromotor Resp Adapt Exercise,Other,,,,,
BBSQY5112,,,50104,3,1,0,Articulation Disorders,Other,,,,,
BBSQY5113,,,50084,3,1,0,Voice Disorders,Other,,,,,
BBSQY5114,,,50456,3,1,0,Stuttering: Theory and Therapy,Other,,,,,
BBSQY6517,,,51094,3,1,0,Neuropathology of Speech,Other,,,,,
BIOLW3990,,,98443,4,30,0,Readings In Cell Biology,Biology,,,,,
BIOLX2286,,,5518,3,34,0,Statistics and Research Design,Biology,,,,,
BMENE4540,BMEN,4540,71098,3,49,0,Bioelectrochemistry,BioMedical Engineering,,,,,
BUECB8208,,,68585,1,67,0,(Phd) Economic Analysis II,Other,,,,,
BUECB7399,,,14328,3,206,0,"Financial Markets, Central Ban",Other,,,,,
BUSIB9799,,,76350,9,1,0,Intens Exec Leadership Training,Business,,,,,
CATLK1101,,,37096,4,1,0,Elementary Catalan,Other,,,,,
CCPJY5064,,,51377,3,3,0,Family Therapy: Theory/Pract,Other,,,,,
CCPXY4038,,,51130,3,6,0,Comparative Psychotherapies,Other,,,,,
CCPXY5532,,,52143,3,1,0,Clin Iss: Chldn Diverse Backgds,Other,,,,,
CHBCW4510,,,73698,4,128,0,Molecular Systems Biology I,Other,,,,,
CHEMC3071,,,22247,3,95,0,Intro to Inorganic Chemistry,Chemistry,,,,,
CHEMG6251,,,77400,2,9,0,Spectroscopy,Chemistry,,,,,
CHEMG8149,,,93297,2,53,0,Synthtc Methds-Organic Chem II,Chemistry,,,,,
CHEMG8300,,,72052,2,7,0,Biophotonics,Chemistry,,,,,
CHEMG8316,,,78442,2,50,0,Supramolecular Org Chemistry,Chemistry,,,,,
CHENE1040,CHEN,1040,61788,3,161,0,Molecular Engin and Product Des,Chemical Engineering,,,,,
CHENE6050,CHEN,6050,21061,3,3,0,Advanced Electrochemistry,Chemical Engineering,,,,,
CIENE6131,CEEM,6131,81098,3,118,0,Quant Risk Mgmt Infrastructure,Civil Engineering,,,,,
CLARG4020,,,96603,3,8,0,Select Topics In Poetry and Arch,Other,,,,,
CLCVV3205,,,98101,3,7,0,Classics In the 20 and 21St Cent,Other,,,,,
CLENG6566,,,12299,3,37,0,General Strike In Pltics,English & Comp-Lit,,,,,
CLENG6801,,,71546,3,23,0,Thry/Novel 18Th/19Th Cent,English & Comp-Lit,,,,,
CLENG6910,,,73335,3,22,0,Reading Kafka,English & Comp-Lit,,,,,
CLENW3938,,,81848,4,36,0,Literature As Property,English & Comp-Lit,,,,,
CLENW4722,,,21947,3,27,0,"Euro Drama,Spectacle,Vis Cultr",English & Comp-Lit,,,,,
CLFRG4650,,,72502,3,6,0,Surrealism,Other,,,,,
CLGRG6820,,,89290,3,43,0,Theory/Media Hist/Phil,Other,,,,,
CLIAG4120,,,28251,3,7,0,Marinetti and Futurism,Other,,,,,
CLLTW4115,,,9239,3,13,0,Tragedy and Performance,Other,,,,,
CLMEG6020,,,63534,3,16,0,Colonialism,English & Comp-Lit,,,,,
CLMEW3922,,,26048,3,20,0,Text and Territory,English & Comp-Lit,,,,,
CLPHG4902,,,93441,3,10,0,Directed Readings,Other,,,,,
CLPLW4300,,,12451,3,8,0,The Polish Novel After 1989,Other,,,,,
CLRSG6330,,,63047,3,10,0,Russian Romanticism,Other,,,,,
CLRSV3300,,,78402,3,4,0,Four Quixotes,Other,,,,,
CLRSW4190,,,4946,3,6,0,Race-Ethn-Narr In Russ Empire,Other,,,,,
CNYGO0265,,,22907,3,1,0,Indep Rsrch In Geom/Topol,Other,,,,,
CNYGO1308,,,77457,3,1,0,Intermed Schenkerian Analysis,Other,,,,,
CNYGO3400,,,99706,3,1,0,Milton Babbitt,Other,,,,,
CNYGO7530,,,81818,3,1,0,"Gender, Power and Money",Other,,,,,
CNYGO7710,,,78101,4,1,0,Scientific Represention,Other,,,,,
CNYGO7730,,,17632,3,1,0,Evolution of Meaning,Other,,,,,
CNYGO8010,,,91502,3,3,0,Psychoanalysis and Politics,Other,,,,,
CNYGO8090,,,13554,4,3,0,Being and Seeming,Other,,,,,
CNYGO8250,,,17773,3,2,0,Urban Revolution,Other,,,,,
CNYGO8540,,,13082,3,1,0,Intermediate Schenkerian,Other,,,,,
CNYGO8610,,,26074,3,1,0,Ralph Vaughan Williams,Other,,,,,
COMHD9143,,,88499,0,5,0,Rsrch Methodlgy and Biostatistcs,Other,,,,,
COMSE6253,COMS,6253,70953,3,24,0,Adv Tpcs-Comput Learning Thry,Computer Science,,,,,
CPLSW3955,,,75039,3,10,0,"The West"" In Global Thought""",English & Comp-Lit,,,,,
CPLSW4225,,,98003,3,7,0,Organic Bodies: Med Tech Human,English & Comp-Lit,,,,,
CSERV3440,,,26652,4,34,0,The Changing American City,Other,,,,,
CSERW3911,,,17854,4,17,0,Issu-Mod Natv Amer Tribal Govt,Other,,,,,
CSERW3918,,,73375,4,21,0,Transnatl Transgener Social Formn,Other,,,,,
DERMM7210,,,87855,0,6,0,Dermatology Selective,Other,,,,,
DNCEX3578,,,9826,3,16,0,African-American Dance,Dance,,,,,
DNCEX3980,,,5092,4,28,0,Performing the Political,Dance,,,,,
DRANB8837,,,76256,3,80,0,Phd-Risk Management,Other,,,,,
DRANB9825,,,21578,3,14,0,Phd-Found of Stochastc Modelng,Other,,,,,
DRANB7811,,,17524,3,62,0,Healthcare Industry In the 21S,Other,,,,,
DTCHN0202,,,83153,0,4,0,Intermediate Dutch II,Other,,,,,
EAASG4830,,,23479,3,5,0,Images of Disasters,East Asian Lang. & Cult.,,,,,
EAASW4118,,,83453,3,37,0,Early Cinema of the 1970S,East Asian Lang. & Cult.,,,,,
EAEEE4560,EAEE,4560,87150,3,17,0,Particle Technology,Earth/Environmental Engineering,,,,,
EAEEE6200,EAEE,6200,60531,3,15,0,Extreme Value Statistics,Earth/Environmental Engineering,,,,,
ECONG5213,,,66256,3,26,0,Intro-Macroeconomcs Analy,Economics,,,,,
ECONX3047,,,5062,3,85,0,International Trade,Economics,,,,,
ECONX3049,,,3590,3,16,0,Econ Eval of Social Programs,Economics,,,,,
EDPAY4900,,,52011,3,2,0,Independent Study - Ed Policy,Other,,,,,
EDPPY5041,,,51847,3,2,0,Pltcs of Cntrlztn and Decntrlztn,Other,,,,,
EEBME6091,ELEN,6091,73500,3,9,0,Neuromorphic Engineering,Other,,,,,
EEEBG4134,,,85947,3,36,0,Behavioral Ecology,Other,,,,,
EEEBG6330,,,81246,3,15,0,Conservation Psychology,Other,,,,,
EEEBW3910,,,97301,4,19,0,The Neandertals,Other,,,,,
EEEBW3915,,,17352,4,3,0,Comparative Social Evolution,Other,,,,,
EEEBW4010,,,81952,3,17,0,Evol Basis of Human Behavior,Other,,,,,
EEEBW4655,,,87292,3,18,0,Biodiversity Nat Resource/Conf,Other,,,,,
EESCG9815,,,29781,2,31,0,Geophysical Fluid Dynamics Sem,Earth/Environmental Science,,,,,
EESCV1900,,,67496,2,18,0,Geol Excursion to the E S,Earth/Environmental Science,,,,,
EESCW4056,,,17897,3,26,0,Teach/Learn Concepts-Earth Sci,Earth/Environmental Science,,,,,
ELENE4835,ELEN,4835,88702,3,23,0,Intro Adaptive Signal Repres,Electrical Engineering,,,,,
ELENE6321,ELEN,6321,79790,3,80,0,Adv Digital Elec Circuits,Electrical Engineering,,,,,
EMERM7210,,,15904,0,43,0,Emergency Med Selective,Other,,,,,
ENN50L,,,77152,0,7,0,"Endocrin,Metabolism, Nutrition",Other,,,,,
ENGLG6505,,,62196,3,10,0,"Woolf, Auden, Beckett",English & Comp-Lit,,,,,
ENGLG6508,,,81600,3,9,0,19Th C British Lit: Shame,English & Comp-Lit,,,,,
ENGLG6633,,,76100,3,38,0,Black Masculinities,English & Comp-Lit,,,,,
ENGLW3034,,,82784,3,171,0,Chaucer and His Contemporar,English & Comp-Lit,,,,,
ENGLW3391,,,27451,4,35,0,"Bataille, Blanchot, Derri",English & Comp-Lit,,,,,
ENGLW3934,,,88347,4,69,0,Harlem Renaissance,English & Comp-Lit,,,,,
ENGLW3959,,,92646,4,7,0,Dickens/Victorian City,English & Comp-Lit,,,,,
ENGLW4263,,,87450,3,48,0,English Literature 1600-1660,English & Comp-Lit,,,,,
ENGLW4503,,,26396,3,129,0,"Race, Gender, Poetic Form",English & Comp-Lit,,,,,
ENGLX3092,,,7793,1,43,0,The English Conference,English & Comp-Lit,,,,,
ENGLX3190,,,6893,3,139,0,Global Literature In English,English & Comp-Lit,,,,,
ENVBN0331,,,89011,0,17,0,Strategies Fr Ecology and ,Other,,,,,
ENVBN0376,,,73462,0,23,0,"Frckg: Engy,Envirn and Plcy",Other,,,,,
ENVBN0445,,,86297,0,30,0,Water and Sustainability,Other,,,,,
ENVPU4100,,,61851,3,25,0,Pol Eco-Energy/Climate Chg Pol,Other,,,,,
ENVPU6260,,,28465,3,58,0,Climate Change In Africa,Other,,,,,
EPIDP8419,,,28599,3,15,0,Neurobio and Genetc-Psych Disorder,Other,,,,,
EPIDP8441,,,27905,3,16,0,Chronic Cvd Prevention,Other,,,,,
EXN02F,,,64558,0,5,0,France: Micefa,Other,,,,,
FILMR4100,,,11290,3,9,0,American Film Hist 1930-1960,Film,,,,,
FILMR4138,,,81778,3,131,0,Auteur Study: K. Kieslows,Film,,,,,
FILMR4204,,,16452,3,28,0,Internationl Cinema After 1060,Film,,,,,
FILMR8020,,,77043,6,19,0,Directing Dramatic Scenes,Film,,,,,
FILMR8023,,,12703,6,13,0,"Direct Intens: Form,Genre and Narr",Film,,,,,
FILMW3201,,,61284,3,205,0,Int'L Film History 1930-1960,Film,,,,,
FILMW3204,,,87449,3,45,0,Internationl Cinema After 1060,Film,,,,,
FILMW3207,,,63066,0,42,0,Int'L Film Hist 1930-1960-Disc,Film,,,,,
FILMW3214,,,85803,0,40,0,Intl Cinema After 1990-Disc,Film,,,,,
FILMW3230,,,27354,3,79,0,American Film Hist After 1990,Film,,,,,
FILMW3233,,,81286,0,64,0,Amer Film Hist After 1990-Disc,Film,,,,,
FILMW4222,,,98099,0,23,0,History of the Producer-Disc,Film,,,,,
FILMX3990,,,7110,4,8,0,Sr Sem: Revolution/Cinema,Film,,,,,
FINCB8351,,,20755,3,546,0,Financial Markets and The,Business,,,,,
FRDGO5980,,,21609,3,2,0,Revisting Genre,Other,,,,,
FRENG4640,,,80898,3,3,0,Mod Fr Hist and Historiography,French,,,,,
FRENG8020,,,66699,3,14,0,The Oral and the Written,French,,,,,
FRENG8230,,,13502,3,6,0,Readings and Rewriting Mid Ages,French,,,,,
FRENG8470,,,68550,3,11,0,Theater and Revolution,French,,,,,
FRENG8715,,,87191,3,6,0,Intellect Innovatn-Erly Mod Fr,French,,,,,
FRENH3602,,,77412,3,8,0,Contemporary French Literature,French,,,,,
FRENW3506,,,26503,3,46,0,Cultural Diversity In Fra,French,,,,,
FRENW3648,,,60538,3,10,0,Fairy Tales In Literature,French,,,,,
FRENX3056,,,6554,3,9,0,Proust,French,,,,,
FRSTG6230,,,92655,4,18,0,French Neocolonial Lit and Film,Other,,,,,
FYSBX1191,,,7388,3,16,0,Legacy of Mediterranean II,Other,,,,,
FYSBX1327,,,2667,3,9,0,Women and Culture II,Other,,,,,
FYSBX1463,,,1543,3,15,0,Energy and Culture,Other,,,,,
FYSBX1464,,,7009,3,16,0,"God, Women, and Islam",Other,,,,,
FYSBX1590,,,7198,3,15,0,Global Lit: Race Lit Americas,Other,,,,,
FYSBX1621,,,6018,3,30,0,Reacting to the Past,Other,,,,,
GERMG4230,,,22604,3,8,0,Realism In German Lit (In Ger),Other,,,,,
GERMW3675,,,11780,3,63,0,German Lit-World Context (Eng),Other,,,,,
GERMX3099,,,2973,1,1,0,Independent Study,Other,,,,,
GERMX3232,,,7080,3,5,0,From Decadence to Dada (Eng),Other,,,,,
GERMX3233,,,435,4,5,0,From Decadence to Dada,Other,,,,,
GMSTI3992,,,19737,3,43,0,Berlin In Film,Other,,,,,
GMTHX3142,,,5884,4,10,0,Bertolt Brecht: Making of Thtr,Other,,,,,
GREKG8218,,,97597,3,13,0,Choral Poetry,Other,,,,,
GRKMN0102,,,78793,0,2,0,Elementary Modern Greek I,Other,,,,,
GRKMV3400,,,17396,3,10,0,Diaspora and Translation,Other,,,,,
HILIG8100,,,63254,3,7,0,Rousseau'S Confessions,Other,,,,,
HILIG8101,,,13123,3,1,0,Hist/Ecritures De Fiction(Ehes),Other,,,,,
HILIG8105,,,13941,3,1,0,Relig Et Rev Francaise (Ehess),Other,,,,,
HILIG8106,,,13943,3,1,0,Xviiie S Aujourd'Hui(Pari,Other,,,,,
HILIG8109,,,13944,3,2,0,Polit Et Savoirs Du Genre(Ens),Other,,,,,
HILIG8110,,,19314,3,1,0,Approches Pol Du Relig (Ehess),Other,,,,,
HILIG8111,,,17068,3,3,0,Construction De L'Hist Lit-Ens,Other,,,,,
HILIG8116,,,13946,3,1,0,Aerer La Chambre Du Crime,Other,,,,,
HILIG8117,,,15505,3,3,0,Origine De La Revol Fcese-Ehess,Other,,,,,
HISTG8038,,,83449,4,33,0,"The Roman Empire, 14-235 A.D.",History,,,,,
HISTG8175,,,15903,4,6,0,"Authors,Identity, History",History,,,,,
HISTG8176,,,28483,4,8,0,Colloq In Atlantic History,History,,,,,
HISTG8351,,,15945,4,9,0,Balkan Hist and Historiography,History,,,,,
HISTG8413,,,67216,4,8,0,Material and Vis Cultre/Early Us,History,,,,,
HISTG8612,,,63146,4,5,0,Hasidism In Eyes of Opponents,History,,,,,
HISTG8839,,,96548,4,10,0,Coll On Modern Japan History,History,,,,,
HISTG8914,,,78282,4,24,0,International Devpt In History,History,,,,,
HISTG8915,,,83288,4,4,0,Comparative Tpcs In Relig Hist,History,,,,,
HISTG9102,,,71597,4,35,0,Knowledg-Trans-Early Mod World,History,,,,,
HISTG9310,,,73348,4,16,0,Biopolitics In the 20Th Cent,History,,,,,
HISTG9700,,,66298,4,14,0,Sem In Mid-Eastern History,History,,,,,
HISTG9937,,,22849,4,4,0,The Archaeology of Ignorance,History,,,,,
HISTH4968,,,93000,4,7,0,Mid Classes-Hist/Global Persp,History,,,,,
HISTI3994,,,88474,4,4,0,Seeing Green,History,,,,,
HISTK3596,,,77755,4,2,0,History of the Book and Rea,History,,,,,
HISTW3112,,,93349,3,32,0,Sci Revol-Western Europe,History,,,,,
HISTW3503,,,83003,3,36,0,Us Industrial/Post-Indust Work,History,,,,,
HISTW3705,,,70952,3,31,0,Modern Egypt,History,,,,,
HISTW3722,,,12102,3,44,0,America and the Muslim World,History,,,,,
HISTW4007,,,86534,4,21,0,Development of the Greek State,History,,,,,
HISTW4061,,,98698,4,20,0,"Medievel Society,Pol and Ethics",History,,,,,
